,price,bedrooms,bathrooms,latitude,longitude,floor_size,property_type,binned_price
7144,24000,4.0,3,-33.821833700000006,18.491504,490.0,Houses,1
7145,1991000,3.0,2,-33.821833700000006,18.491504,172.0,Houses,11
7146,3450000,1.0,1,-33.821833700000006,18.491504,105.0,Flats/Apartments,19
7147,850000,3.0,1,-33.949375599999996,18.6813991,80.0,Houses,5
7148,2295000,3.0,2,-33.821833700000006,18.491504,,Houses,13
7149,1295000,3.0,2,-33.949375599999996,18.6813991,,Houses,7
7150,899000,2.0,1,-33.949375599999996,18.6813991,,Houses,5
7151,1395000,3.0,2,-33.949375599999996,18.6813991,,Townhouses,8
7152,1650000,2.0,1,-33.98409,18.465794,,Flats/Apartments,9
7153,1300000,3.0,2,-33.9796635,18.461156699999997,,Houses,7
7154,8600000,3.0,3,-33.97622,18.45756,287.0,Residential Land,47
7155,2850000,5.0,3,-33.9227312,18.6898045,,Houses,16
7156,4995000,2.0,2,-33.9796635,18.461156699999997,,Flats/Apartments,27
7157,2395000,1.0,1,-33.9796635,18.461156699999997,,Flats/Apartments,13
7158,4750000,3.0,2,-33.9796635,18.461156699999997,,Flats/Apartments,26
7159,3149000,3.0,2,-33.8349714,18.6502904,,Houses,17
7160,3200000,2.0,2,-33.9796635,18.461156699999997,,Flats/Apartments,18
7162,2650000,3.0,2,-33.987263299999995,18.4690484,,Flats/Apartments,15
7165,370000,3.0,1,-34.0187678,18.5634409,130.0,Houses,2
7166,1890000,3.0,2,-33.81254929999999,18.510823600000002,,Houses,11
7167,2650000,3.0,2,-33.987589,18.468881,118.0,Townhouses,15
7168,749000,2.0,1,-33.93165,18.68757,,Houses,5
7169,450000,3.0,1,-34.006574,18.621947,,Houses,3
7170,1289000,1.0,1,-33.9227312,18.6898045,,Flats/Apartments,7
7171,3195000,3.0,2,-33.9819179,18.462124600000003,,Flats/Apartments,18
7172,2845000,4.0,3,-33.8117903,18.512731,,Houses,16
7173,2999000,2.0,2,-33.9819179,18.462124600000003,,Flats/Apartments,17
7174,3450000,3.0,2,-33.9903274,18.4721,,Townhouses,19
7175,2350000,2.0,2,-33.9903274,18.4721,,Flats/Apartments,13
7176,6450000,2.0,3,-33.980170799999996,18.4605988,,Flats/Apartments,35
7177,4395000,2.0,2,-33.9903274,18.4721,,Flats/Apartments,24
7178,4750000,4.0,2,-33.846112,18.6640829,,Houses,26
7179,1990000,2.0,1,-33.9828129,18.4625811,,Flats/Apartments,11
7180,3195000,3.0,2,-33.8786355,18.684658499999998,,Houses,18
7181,6450000,2.0,2,-33.980170799999996,18.4605988,,Flats/Apartments,35
7182,3495000,2.0,2,-33.9828129,18.4625811,,Flats/Apartments,19
7183,1850000,2.0,1,-33.9828129,18.4625811,,Flats/Apartments,10
7184,1860000,3.0,2,-33.8119777,18.5103792,,Houses,11
7185,1895000,4.0,2,-33.8119777,18.5103792,,Houses,11
7186,2699000,3.0,2,-33.899556200000006,18.6903074,296.0,Houses,15
7187,1499000,3.0,2,-33.8122404,18.508828899999997,,Townhouses,9
7188,2699000,5.0,4,-33.899556200000006,18.6903074,296.0,Houses,15
7189,1790000,3.0,2,-34.0111888,18.5092147,,Houses,10
7190,2700000,2.0,2,-33.899556200000006,18.6903074,160.0,Houses,15
7191,1250000,2.0,2,-33.830090000000006,18.64679,,Flats/Apartments,7
7192,1300000,3.0,2,-34.0111888,18.5092147,,Houses,7
7193,1800001,3.0,2,-33.8122404,18.508828899999997,,Houses,10
7194,2699000,6.0,5,-33.899556200000006,18.6903074,296.0,Cluster Houses,15
7195,2699000,4.0,4,-33.8925984,18.6890057,,Houses,15
7196,1600000,4.0,4,-33.830090000000006,18.64679,363.0,Houses,9
7197,2200000,2.0,1,-33.931634,18.4320557,161.0,Flats/Apartments,12
7198,1600000,1.0,1,-33.931634,18.4320557,,Flats/Apartments,9
7200,2349000,2.0,2,-33.931634,18.4320557,64.0,Flats/Apartments,13
7203,2190000,3.0,2,-33.830090000000006,18.64679,,Houses,12
7204,1225000,2.0,1,-33.8322274,18.6502479,,Flats/Apartments,7
7205,1899000,3.0,2,-33.844516399999996,18.663583199999998,,Houses,11
7206,3250000,3.0,3,-33.832444,18.650608,310.0,Houses,18
7207,1900000,3.0,2,-33.930845399999995,18.6894671,,Houses,11
7209,2699000,6.0,5,-33.8973669,18.690261399999997,349.0,Houses,15
7210,950000,2.0,1,-33.8137032,18.5041349,,Flats/Apartments,6
7211,1750000,2.0,1,-33.9958463,18.4780523,90.0,Flats/Apartments,10
7213,3499000,5.0,2,-33.86187,18.676920000000003,339.0,Houses,19
7214,2699000,3.0,2,-33.8973615,18.690193899999997,350.0,Houses,15
7216,1050000,2.0,1,-33.9958463,18.4780523,62.0,Flats/Apartments,6
7217,3199999,3.0,2,-33.9958463,18.4780523,143.0,Flats/Apartments,18
7218,4350000,4.0,4,-33.830090000000006,18.64679,558.0,Houses,24
7219,3450000,3.0,2,-33.9958463,18.4780523,190.0,Flats/Apartments,19
7221,5495000,4.0,3,-33.8411757,18.6601954,450.0,Houses,30
7222,1850000,3.0,2,-33.899556200000006,18.6903074,,Houses,10
7223,2699000,6.0,2,-33.899556200000006,18.6903074,349.0,Houses,15
7224,1975000,3.0,1,-33.9183906,18.6903074,181.0,Houses,11
7225,2699000,3.0,2,-33.899556200000006,18.6903074,275.0,Houses,15
7226,2699000,6.0,5,-33.899556200000006,18.6903074,349.0,Houses,15
7227,1850000,2.0,2,-33.899556200000006,18.6903074,,Houses,10
7228,1350000,2.0,1,-33.899556200000006,18.6903074,61.0,Flats/Apartments,8
7229,8500000,3.0,3,-33.973403000000005,18.45401,,Houses,46
7230,1850000,3.0,2,-33.899556200000006,18.6903074,145.0,Houses,10
7231,895000,1.0,1,-33.9227312,18.6898045,64.0,Flats/Apartments,5
7232,1600000,3.0,2,-33.9227312,18.6898045,,Houses,9
7233,880000,3.0,1,-33.9227312,18.6898045,,Houses,5
7234,1370000,2.0,1,-33.9227312,18.6898045,65.0,Houses,8
7235,1700000,3.0,2,-33.9227312,18.6898045,,Houses,10
7236,1650000,1.0,1,-33.931634,18.4320557,44.0,Flats/Apartments,9
7237,3495000,2.0,2,-33.981955,18.4620259,,Flats/Apartments,19
7238,2890000,4.0,2,-33.899556200000006,18.6903074,258.0,Houses,16
7239,1150000,2.0,1,-33.9227312,18.6898045,,Townhouses,7
7240,2695000,4.0,2,-33.899556200000006,18.6903074,222.0,Houses,15
7241,1450000,1.0,1,-33.927903,18.431389399999997,,Flats/Apartments,8
7242,1450000,1.0,1,-33.927903,18.431389399999997,,Flats/Apartments,8
7243,2700000,2.0,2,-33.899556200000006,18.6903074,160.0,Houses,15
7244,1450000,1.0,1,-33.927903,18.431389399999997,,Flats/Apartments,8
7245,2775000,2.0,2,-33.899556200000006,18.6903074,151.0,Houses,15
7246,2099000,3.0,2,-33.9021238,18.6906448,,Houses,12
7247,2095000,3.0,1,-33.899556200000006,18.6903074,,Houses,12
7249,1650000,2.0,1,-33.927538,18.435268,,Flats/Apartments,9
7250,1150000,3.0,1,-33.9463347,18.6808565,,Houses,7
7251,4295000,4.0,4,-33.8246619,18.633338100000003,,Houses,24
7252,3025000,3.0,2,-33.833194899999995,18.646838,,Flats/Apartments,17
7253,1499000,3.0,2,-33.871021299999995,18.679172100000002,120.0,Duplex,9
7254,1420000,1.0,1,-33.927538,18.435268,,Flats/Apartments,8
7255,1395000,4.0,2,-33.9475247,18.6800449,,Houses,8
7256,2115000,2.0,1,-33.92892,18.436184,,Flats/Apartments,12
7257,3665000,4.0,3,-33.8548227,18.666552499999998,300.0,Houses,20
7258,2950000,4.0,2,-33.843724,18.6572609,,Houses,16
7259,2530000,2.0,1,-33.92892,18.436184,,Flats/Apartments,14
7260,2180000,2.0,1,-33.92892,18.436184,69.0,Flats/Apartments,12
7261,2350000,2.0,1,-33.92892,18.436184,,Flats/Apartments,13
7262,1490000,1.0,1,-33.92892,18.436184,,Flats/Apartments,9
7263,2278800,2.0,1,-33.92892,18.436184,,Flats/Apartments,13
7264,2500000,2.0,1,-33.92892,18.436184,,Flats/Apartments,14
7265,2180000,2.0,1,-33.92892,18.436184,,Flats/Apartments,12
7266,1899000,3.0,2,-33.903201700000004,18.686639399999997,,Houses,11
7267,1880000,2.0,1,-33.92892,18.436184,,Flats/Apartments,11
7268,2250000,2.0,1,-33.986003499999995,18.4721169,76.0,Flats/Apartments,13
7269,2995000,2.0,2,-33.986003499999995,18.4721169,87.0,Flats/Apartments,17
7270,8500000,4.0,4,-33.8251734,18.6302984,,Houses,46
7271,5950000,4.0,3,-33.8251734,18.6302984,,Houses,33
7273,4095000,2.0,2,-33.83072620000001,18.482167,135.0,Flats/Apartments,23
7274,5200000,3.0,2,-33.83072620000001,18.482167,161.0,Flats/Apartments,28
7275,3900000,2.0,2,-33.83072620000001,18.482167,159.0,Flats/Apartments,21
7277,1795000,2.0,2,-33.824692799999994,18.4930447,,Flats/Apartments,10
7278,1830000,2.0,2,-33.824692799999994,18.4930447,,Flats/Apartments,10
7279,1795000,3.0,2,-33.8154769,18.514080399999997,,Houses,10
7280,3450000,4.0,3,-33.824692799999994,18.4930447,,Houses,19
7281,2700000,4.0,3,-33.934211,18.68277,262.0,Houses,15
7282,3150000,4.0,3,-33.824692799999994,18.4930447,,Houses,17
7283,1249000,1.0,1,-33.824692799999994,18.4930447,,Flats/Apartments,7
7284,1695000,3.0,2,-33.8305763,18.4822982,,Houses,10
7285,2450000,2.0,2,-33.995674900000004,18.6342633,,Flats/Apartments,14
7286,5750000,3.0,2,-33.8305763,18.4822982,206.0,Flats/Apartments,31
7287,2389000,2.0,2,-33.978542,18.465323,81.0,Flats/Apartments,13
7288,1575000,3.0,2,-33.8148487,18.5148337,,Houses,9
7289,1595000,3.0,2,-33.824692799999994,18.4930447,,Flats/Apartments,9
7290,1800000,2.0,2,-33.824692799999994,18.4930447,,Flats/Apartments,10
7291,2695000,3.0,2,-33.986892,18.474220000000003,,Houses,15
7292,1800000,2.0,2,-33.824692799999994,18.4930447,,Flats/Apartments,10
7293,1800000,2.0,2,-33.824692799999994,18.4930447,,Flats/Apartments,10
7294,2395001,3.0,2,-33.818430600000006,18.507036199999998,,Houses,13
7295,1990000,3.0,2,-33.8169264,18.510711800000003,,Houses,11
7296,1995001,3.0,2,-33.818430600000006,18.507036199999998,,Houses,11
7297,1790000,3.0,2,-33.818430600000006,18.507036199999998,,Houses,10
7298,2799000,6.0,4,-33.824692799999994,18.4930447,,Houses,16
7299,2750000,3.0,2,-33.988369899999995,18.4772308,,Houses,15
7300,1700000,1.0,1,-33.986003499999995,18.4721169,53.0,Flats/Apartments,10
7301,2695000,2.0,1,-33.986003499999995,18.4721169,,Houses,15
7302,350000,3.0,1,-33.992259000000004,18.640357,,Houses,2
7303,1850000,2.0,1,-33.92892,18.436184,,Flats/Apartments,10
7304,1899000,3.0,2,-34.00904,18.516170000000002,,Houses,11
7305,1385000,2.0,1,-33.986003499999995,18.4721169,79.0,Flats/Apartments,8
7306,3370000,3.0,2,-33.82472,18.490876899999996,,Houses,19
7307,2000000,4.0,2,-33.938075899999994,18.682505,289.0,Houses,11
7308,2150000,3.0,2,-33.8492234,18.6610119,,Duplex,12
7309,2278000,2.0,1,-33.92892,18.436184,,Flats/Apartments,13
7310,1995000,2.0,1,-33.977238,18.462532,,Flats/Apartments,11
7311,1850000,2.0,1,-33.986003499999995,18.4721169,55.0,Flats/Apartments,10
7312,2285000,2.0,1,-33.92892,18.436184,,Flats/Apartments,13
7313,4100000,3.0,2,-33.8685,18.675317,,Townhouses,23
7314,3995000,2.0,2,-33.977238,18.462532,,Flats/Apartments,22
7315,2490000,4.0,2,-33.8204762,18.499004,,Houses,14
7316,780000,2.0,1,-33.986011,18.649859,,Houses,5
7317,5875000,5.0,4,-33.977238,18.462532,,Houses,32
7318,2390000,2.0,1,-33.92892,18.436184,,Flats/Apartments,13
7319,5750000,3.0,2,-33.829600299999996,18.4817393,147.0,Flats/Apartments,31
7320,1225000,1.0,1,-33.989712,18.476117600000002,63.0,Flats/Apartments,7
7321,4999000,3.0,3,-33.829600299999996,18.4817393,237.0,Flats/Apartments,27
7322,2250000,3.0,2,-33.9371554,18.6831662,283.0,Houses,13
7323,1450000,2.0,1,-33.992494,18.479968,,Flats/Apartments,8
7324,2890000,5.0,3,-33.817481,18.504521899999997,,Houses,16
7325,1200000,2.0,1,-33.81794429999999,18.5031054,,Townhouses,7
7326,3695001,6.0,6,-33.847268799999995,18.660207800000002,,Houses,20
7327,3550000,3.0,3,-33.8548227,18.666552499999998,300.0,Houses,20
7328,3695000,5.0,4,-33.8984588,18.6861473,,Houses,20
7329,2950000,4.0,2,-33.843724,18.6572609,,Houses,16
7330,3650000,3.0,2,-33.8543523,18.6662187,,Houses,20
7331,2690001,3.0,2,-33.817481,18.504521899999997,,Houses,15
7332,2150001,4.0,3,-33.817481,18.504521899999997,,Houses,12
7333,1625000,3.0,2,-33.817481,18.504521899999997,,Houses,9
7335,5950000,3.0,3,-33.8230691,18.628495,,Houses,33
7336,2275000,2.0,1,-33.92892,18.436184,,Flats/Apartments,13
7337,2699000,2.0,1,-33.92892,18.436184,,Flats/Apartments,15
7338,1750000,2.0,1,-33.8548227,18.666552499999998,107.0,Houses,10
7339,3650000,3.0,2,-33.8548227,18.666552499999998,,Houses,20
7340,1899000,3.0,2,-33.903201700000004,18.686639399999997,,Houses,11
7341,2180000,2.0,1,-33.92892,18.436184,,Flats/Apartments,12
7342,1599000,1.0,1,-33.927538,18.435268,,Flats/Apartments,9
7343,1250000,1.0,1,-33.927538,18.435268,,Flats/Apartments,7
7344,3650000,4.0,3,-33.8548227,18.666552499999998,300.0,Houses,20
7345,2400000,2.0,2,-33.927538,18.435268,,Flats/Apartments,13
7346,1450000,1.0,1,-33.927538,18.435268,,Flats/Apartments,8
7347,3650000,4.0,3,-33.854547100000005,18.6662973,,Houses,20
7348,995000,2.0,1,-33.8127479,18.5175222,,Townhouses,6
7349,1100000,2.0,1,-33.8127479,18.5175222,,Duplex,6
7350,1050000,3.0,1,-33.9475247,18.6800449,,Houses,6
7351,3399000,4.0,3,-33.854547100000005,18.6662973,300.0,Houses,19
7352,899000,2.0,1,-33.9525071,18.677452399999996,80.0,Houses,5
7353,1380000,2.0,1,-33.927538,18.435268,,Flats/Apartments,8
7354,1995000,2.0,2,-33.927538,18.435268,,Flats/Apartments,11
7355,1250000,1.0,1,-33.927538,18.435268,,Flats/Apartments,7
7356,1995000,2.0,2,-33.927538,18.435268,,Flats/Apartments,11
7357,1450000,1.0,1,-33.927538,18.435268,,Flats/Apartments,8
7358,1425000,3.0,2,-33.816989899999996,18.502606,,Townhouses,8
7359,1350000,1.0,1,-33.927538,18.435268,,Flats/Apartments,8
7360,1995000,2.0,2,-33.927538,18.435268,,Flats/Apartments,11
7361,1494000,3.0,2,-33.816989899999996,18.502606,,Townhouses,9
7362,1280000,1.0,1,-33.927538,18.435268,,Flats/Apartments,7
7363,3800000,3.0,2,-33.9804951,18.4631821,,Houses,21
7364,1425000,3.0,2,-33.816989899999996,18.502606,,Flats/Apartments,8
7365,2750000,3.0,3,-33.817126,18.502444,248.0,Houses,15
7366,750000,3.0,1,-33.9839968,18.6539474,,Houses,5
7367,1499000,3.0,2,-33.819013,18.498341,,Houses,9
7368,1930000,3.0,2,-33.819013,18.498341,,Houses,11
7369,4160000,2.0,2,-33.979778499999995,18.4632792,,Flats/Apartments,23
7370,3195000,3.0,2,-33.8285299,18.6397259,,Houses,18
7371,2850000,4.0,3,-33.8261404,18.486071300000003,,Houses,16
7372,2800000,5.0,3,-33.8261404,18.486071300000003,,Houses,16
7373,2200000,2.0,2,-33.8261404,18.486071300000003,,Flats/Apartments,12
7375,1500000,1.0,1,-33.8261404,18.486071300000003,,Flats/Apartments,9
7376,2975000,3.0,2,-33.9326776,18.4359588,,Duplex,17
7377,1990000,3.0,2,-33.8512799,18.664806,,Duplex,11
7378,1900000,3.0,1,-34.0089608,18.509003200000002,481.0,Houses,11
7379,899000,2.0,1,-33.9533098,18.678441699999997,,Houses,5
7380,2895000,3.0,2,-33.988124,18.473013,98.0,Houses,16
7381,802300,2.0,1,-33.891639399999995,18.6863601,,Houses,5
7382,1695000,3.0,2,-33.8919244,18.6866032,,Townhouses,10
7383,2325000,1.0,1,-33.833194899999995,18.646838,,Flats/Apartments,13
7384,2875000,3.0,2,-33.833194899999995,18.646838,,Flats/Apartments,16
7385,1499000,3.0,2,-33.871021299999995,18.679172100000002,120.0,Duplex,9
7386,2400000,1.0,1,-33.833194899999995,18.646838,,Flats/Apartments,13
7387,1450000,1.0,1,-33.927538,18.435268,,Flats/Apartments,8
7388,1599000,1.0,1,-33.927538,18.435268,,Flats/Apartments,9
7389,1599000,1.0,1,-33.927538,18.435268,,Flats/Apartments,9
7390,1250000,1.0,1,-33.927538,18.435268,,Flats/Apartments,7
7391,2400000,2.0,2,-33.927538,18.435268,,Flats/Apartments,13
7392,1450000,1.0,1,-33.927538,18.435268,,Flats/Apartments,8
7393,1250000,1.0,1,-33.927538,18.435268,,Flats/Apartments,7
7394,1899000,3.0,2,-33.892503600000005,18.686463399999997,,Townhouses,11
7395,1399000,5.0,2,-33.9477605,18.6799885,,Houses,8
7397,1320000,4.0,3,-33.9475247,18.6800449,,Houses,8
7398,850000,2.0,1,-33.9475247,18.6800449,,Houses,5
7399,1395000,3.0,2,-33.9475247,18.6800449,64.0,Houses,8
7400,1250000,3.0,2,-33.9477605,18.6799885,,Houses,7
7401,1395000,3.0,2,-33.9475247,18.6800449,,Houses,8
7402,820000,2.0,1,-33.9475247,18.6800449,,Houses,5
7403,990000,3.0,2,-33.9475247,18.6800449,116.0,Houses,6
7404,1495000,2.0,1,-33.990031,18.474749,,Flats/Apartments,9
7406,1599999,2.0,1,-33.9900189,18.4747354,,Houses,9
7407,1499000,3.0,1,-33.9463347,18.6808565,,Houses,9
7410,1699000,4.0,2,-33.989436,18.4741329,,Houses,10
7411,1570000,2.0,1,-33.9900189,18.4747354,81.0,Houses,9
7412,6200000,2.0,2,-33.922568,18.437019,84.0,Flats/Apartments,34
7413,599000,2.0,1,-33.882577000000005,18.6784297,53.0,Flats/Apartments,4
7414,1999000,3.0,2,-33.816174,18.5194842,,Duplex,11
7415,1600000,3.0,2,-33.816112200000006,18.5182474,,Houses,9
7416,1949000,3.0,2,-33.922011100000006,18.6843685,148.0,Houses,11
7417,1100000,2.0,1,-34.0053487,18.5121827,62.0,Flats/Apartments,6
7418,1250000,3.0,2,-33.933494200000005,18.681281,80.0,Houses,7
7419,699999,2.0,2,-33.97873,18.650759899999997,31.0,Houses,4
7420,1690000,3.0,1,-33.825990000000004,18.4953,101.0,Duplex,10
7421,595000,2.0,1,-33.8173506,18.5193078,,Flats/Apartments,4
7422,290000,2.0,1,-33.9933451,18.6324073,,Duplex,2
7423,2699000,4.0,2,-33.8173506,18.5193078,,Houses,15
7424,1635000,2.0,2,-33.8331146,18.637268300000002,,Houses,9
7425,2150000,4.0,2,-33.8173506,18.5193078,,Houses,12
7426,1999000,3.0,2,-33.8173506,18.5193078,,Duplex,11
7427,1249999,2.0,1,-33.8173506,18.5193078,,Townhouses,7
7428,1800000,4.0,2,-33.8173506,18.5193078,,Houses,10
7429,2299000,4.0,2,-33.8173506,18.5193078,,Houses,13
7430,5990000,4.0,2,-33.9680522,18.461161699999998,,Houses,33
7431,1750000,2.0,2,-33.927945,18.442169,,Townhouses,10
7432,1949000,3.0,2,-33.8177922,18.519571600000003,,Houses,11
7433,4750000,2.0,2,-33.922181,18.440958,95.0,Flats/Apartments,26
7434,3200000,2.0,1,-33.9351863,18.4439252,,Houses,18
7435,1999000,3.0,2,-33.9116081,18.6805627,,Houses,11
7436,895000,2.0,1,-33.974451200000004,18.4675218,483.0,Houses,5
7437,2699000,4.0,2,-33.8177922,18.519571600000003,,Houses,15
7438,850000,2.0,2,-33.974451200000004,18.4675218,120.0,Simplex,5
7439,2699000,4.0,2,-33.8173506,18.5193078,,Houses,15
7440,1599000,4.0,2,-33.934624799999995,18.6763375,199.0,Houses,9
7441,4200000,3.0,2,-33.9768989,18.4706039,,Houses,23
7442,455000,4.0,2,-33.97987,18.646909899999997,,Houses,3
7443,4895000,3.0,3,-33.979931,18.474215899999997,,Houses,27
7444,3495000,3.0,2,-33.9773448,18.471545199999998,,Houses,19
7445,4200000,3.0,2,-33.980829,18.475025,,Houses,23
7446,8500000,2.0,4,-33.9768989,18.4706039,,Houses,46
7447,1749000,3.0,2,-33.8636,18.6655207,150.0,Townhouses,10
7448,5200000,3.0,2,-33.9715581,18.4647932,205.0,Residential Land,28
7450,599000,3.0,1,-33.992645,18.630156,,Houses,4
7451,2195000,3.0,2,-33.823554,18.5068789,,Houses,12
7452,2950000,2.0,1,-33.931742,18.44284,,Flats/Apartments,16
7453,1795000,3.0,1,-33.8636,18.6655207,150.0,Townhouses,10
7454,2099000,3.0,2,-33.8181133,18.5200302,,Houses,12
7455,1950000,2.0,1,-33.9351863,18.4439252,81.0,Flats/Apartments,11
7456,290000,2.0,1,-33.970659000000005,18.657445000000003,,Houses,2
7457,1795000,3.0,2,-33.862889700000004,18.665410100000003,,Duplex,10
7458,2795000,5.0,3,-33.908488,18.6807193,,Houses,16
7459,4995000,2.0,2,-33.931742,18.44284,,Flats/Apartments,27
7460,5990000,4.0,2,-33.9680522,18.461161699999998,,Houses,33
7461,2900000,2.0,1,-33.931742,18.44284,,Flats/Apartments,16
7462,875000,1.0,1,-33.991938,18.488888,,Flats/Apartments,5
7463,895000,1.0,1,-33.991938,18.488888,,Flats/Apartments,5
7464,1250000,2.0,1,-33.991938,18.488888,,Flats/Apartments,7
7465,1575000,3.0,2,-33.8176872,18.519841,,Houses,9
7466,2299000,4.0,2,-33.8177922,18.519571600000003,,Houses,13
7467,950000,2.0,1,-33.991938,18.488888,,Flats/Apartments,6
7468,1795000,3.0,2,-33.8176872,18.519841,,Houses,10
7469,1099000,2.0,1,-33.991938,18.488888,,Flats/Apartments,6
7470,1685000,3.0,2,-33.8173506,18.5193078,,Houses,10
7471,2595000,5.0,5,-33.842144,18.647264,251.0,Houses,14
7472,2649000,6.0,3,-33.8275375,18.4947987,202.0,Houses,15
7473,4995000,3.0,2,-33.981116,18.473693,,Houses,27
7474,2403000,2.0,3,-33.9096548,18.6812747,,Houses,13
7475,1095000,3.0,2,-33.946189000000004,18.673724,,Houses,6
7476,2644900,4.0,2,-33.8275375,18.4947987,178.0,Houses,15
7477,390000,3.0,1,-33.970628999999995,18.657978,64.0,Houses,3
7478,2699000,4.0,2,-33.8173506,18.5193078,,Houses,15
7479,250000,2.0,1,-33.9934439,18.629929999999998,,Houses,2
7480,2395000,4.0,2,-33.82658,18.49716,,Houses,13
7481,2595000,5.0,2,-33.842144,18.647264,251.0,Houses,14
7482,1250000,3.0,1,-33.8173506,18.5193078,,Townhouses,7
7483,3335000,5.0,4,-33.8275375,18.4947987,355.0,Houses,18
7484,5990000,4.0,2,-33.968278000000005,18.461202,400.0,Houses,33
7485,2299000,4.0,2,-33.8173506,18.5193078,,Houses,13
7486,1385000,2.0,2,-33.8173506,18.5193078,,Duplex,8
7487,1795002,3.0,2,-33.8173506,18.5193078,,Houses,10
7488,455000,3.0,1,-33.983428100000005,18.645844600000004,96.0,Houses,3
7489,1280000,2.0,1,-33.8173506,18.5193078,,Duplex,7
7490,1800000,4.0,2,-33.8173506,18.5193078,,Houses,10
7491,999000,1.0,1,-33.8265524,18.497296600000002,,Flats/Apartments,6
7492,6100000,3.0,2,-33.970346899999996,18.461931,,Townhouses,33
7493,1650000,2.0,2,-33.8192283,18.512513100000003,,Houses,9
7494,1990000,3.0,2,-33.8483589,18.654788,,Houses,11
7496,6499000,3.0,2,-33.9692795,18.461272,,Houses,35
7497,2695000,2.0,1,-33.9809808,18.472650100000003,,Houses,15
7498,1090000,3.0,2,-33.945696399999996,18.6730344,,Houses,6
7499,5945000,3.0,3,-33.9692795,18.461272,,Houses,33
7500,3200000,2.0,1,-33.935299,18.444292899999997,,Flats/Apartments,18
7501,1050000,3.0,2,-33.945696399999996,18.6730344,,Houses,6
7502,1795000,3.0,2,-33.8181352,18.520220000000002,,Houses,10
7503,4200000,6.0,3,-33.935299,18.444292899999997,,Houses,23
7504,379000,4.0,1,-33.9895609,18.634490399999997,,Houses,3
7505,1070000,2.0,1,-33.8163838,18.519108300000003,,Townhouses,6
7506,1575000,3.0,2,-33.8181352,18.520220000000002,,Houses,9
7507,2995000,2.0,2,-33.8402294,18.6471556,,Flats/Apartments,17
7508,5295000,3.0,3,-33.9768989,18.4706039,,Townhouses,29
7509,1695000,3.0,1,-33.994247200000004,18.490081399999998,,Flats/Apartments,10
7510,150000,1.0,1,-33.9933451,18.6324073,,Duplex,1
7511,1500000,2.0,1,-33.9286426,18.4402732,,Duplex,9
7514,2179001,3.0,2,-33.820734,18.507085,,Houses,12
7515,1650000,3.0,2,-33.8181646,18.513629100000003,,Houses,9
7516,799000,2.0,1,-33.9542649,18.6728984,,Houses,5
7517,1995000,3.0,2,-33.91226270000001,18.6838473,,Houses,11
7518,1499000,2.0,2,-33.882577000000005,18.6784297,100.0,Townhouses,9
7519,4095000,4.0,2,-33.8288446,18.633184399999998,,Houses,23
7520,2150001,4.0,2,-33.8164654,18.5154735,,Houses,12
7521,850000,2.0,1,-34.0053487,18.5121827,,Flats/Apartments,5
7522,1499000,2.0,2,-33.8836851,18.678859600000003,100.0,Townhouses,9
7523,2650000,4.0,2,-33.9102378,18.683824800000004,219.0,Houses,15
7524,2699000,2.0,1,-33.92884420000001,18.439552,,Flats/Apartments,15
7525,2289000,2.0,1,-33.92884420000001,18.439552,,Flats/Apartments,13
7526,1595000,2.0,2,-33.83293,18.63852,72.0,Flats/Apartments,9
7527,4400000,4.0,2,-33.8296025,18.6340589,,Houses,24
7528,875000,2.0,1,-33.927262899999995,18.681907,50.0,Flats/Apartments,5
7529,905000,2.0,1,-33.9264,18.682005899999997,,Flats/Apartments,5
7530,765000,1.0,1,-33.9264,18.682005899999997,,Flats/Apartments,5
7531,4295000,4.0,4,-33.8412609,18.649839899999996,,Houses,24
7532,2059000,4.0,3,-33.927262899999995,18.681907,200.0,Houses,12
7533,1799000,2.0,1,-33.92817,18.4397859,,Townhouses,10
7534,1799000,2.0,1,-33.92817,18.4397859,,Townhouses,10
7536,990,3.0,2,-33.9458768,18.675831600000002,,Houses,1
7537,1799000,2.0,1,-33.92817,18.4397859,,Townhouses,10
7538,1975000,3.0,2,-33.820208,18.506816,,Houses,11
7539,3695000,4.0,3,-33.84735,18.65575,,Houses,20
7540,1199000,3.0,2,-33.9624581,18.666552499999998,45.0,Houses,7
7541,1600000,4.0,2,-33.9624581,18.666552499999998,346.0,Houses,9
7542,999000,3.0,1,-33.9458768,18.675831600000002,,Houses,6
7543,950000,2.0,1,-33.8193401,18.504924399999997,,Flats/Apartments,6
7544,550000,3.0,1,-33.978473,18.655444,,Houses,3
7545,2099001,3.0,2,-33.8193401,18.504924399999997,,Houses,12
7546,1575002,3.0,2,-33.8193401,18.504924399999997,,Houses,9
7547,925000,2.0,1,-33.8193401,18.504924399999997,,Flats/Apartments,5
7548,2299001,4.0,2,-33.8193401,18.504924399999997,,Houses,13
7549,1075000,1.0,1,-33.826795600000004,18.4922729,,Flats/Apartments,6
7550,2499000,4.0,3,-33.922011100000006,18.6843685,300.0,Houses,14
7551,2850000,4.0,2,-33.8193401,18.504924399999997,,Houses,16
7552,3300000,3.0,2,-33.826795600000004,18.4922729,,Houses,18
7553,3495000,2.0,2,-33.826795600000004,18.4922729,,Flats/Apartments,19
7554,1150000,1.0,1,-33.826795600000004,18.4922729,,Flats/Apartments,7
